blockNumber,hash,from,to,value,gasLimit,gasUsed,from_op_0,to_op_0,intValue_op_0,symbol_op_0,usdPrice_op_0,type_op_0,from_op_1,to_op_1,intValue_op_1,symbol_op_1,usdPrice_op_1,type_op_1,from_op_2,to_op_2,intValue_op_2,symbol_op_2,usdPrice_op_2,type_op_2,from_op_3,to_op_3,intValue_op_3,symbol_op_3,usdPrice_op_3,type_op_3,from_op_4,to_op_4,intValue_op_4,symbol_op_4,usdPrice_op_4,type_op_4,from_op_5,to_op_5,intValue_op_5,symbol_op_5,usdPrice_op_5,type_op_5,from_op_6,to_op_6,intValue_op_6,symbol_op_6,usdPrice_op_6,type_op_6,from_op_7,to_op_7,intValue_op_7,symbol_op_7,usdPrice_op_7,type_op_7,from_op_8,to_op_8,intValue_op_8,symbol_op_8,usdPrice_op_8,type_op_8,from_op_9,to_op_9,intValue_op_9,symbol_op_9,usdPrice_op_9,type_op_9,from_op_10,to_op_10,intValue_op_10,symbol_op_10,usdPrice_op_10,type_op_10,from_op_11,to_op_11,intValue_op_11,symbol_op_11,usdPrice_op_11,type_op_11,from_op_12,to_op_12,intValue_op_12,symbol_op_12,usdPrice_op_12,type_op_12,from_op_13,to_op_13,intValue_op_13,symbol_op_13,usdPrice_op_13,type_op_13,from_op_14,to_op_14,intValue_op_14,symbol_op_14,usdPrice_op_14,type_op_14,from_op_15,to_op_15,intValue_op_15,symbol_op_15,usdPrice_op_15,type_op_15,from_op_16,to_op_16,intValue_op_16,symbol_op_16,usdPrice_op_16,type_op_16,from_op_17,to_op_17,intValue_op_17,symbol_op_17,usdPrice_op_17,type_op_17,from_op_18,to_op_18,intValue_op_18,symbol_op_18,type_op_18,usdPrice_op_18
11812906,0x29bfe87126580d8430653eeb2e033090881bfbccf1050b14b70c48db075cf4c1,0x33a330a68d824bf56c7dbc42d4cd827368441321,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0.0,381252,179986,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0x44d34985826578e5ba24ec78c93be968549bb918,2.5e+17,WETH,1586.4790083296411,transfer,0x44d34985826578e5ba24ec78c93be968549bb918,0xc9ca10d36441b5b45d5e63480139105f037972e0,7.664080704794504e+17,BOR,519.5018953815963,transfer,0xc9ca10d36441b5b45d5e63480139105f037972e0,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,2.6520534319875728e+17,WETH,1586.4790083296411,transfer,,,9883473079192226.0,WETH,1586.4790083296411,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11812912,0x9b7e01afa17fed25895f44734819b498592484abb64c9512929bb6309f55a8c4,0x45de382d9e65dd9c02378866bd9aa6ed6b6fd060,0x0d4beb5cc5ee47d461416fe10cab46e543b6620c,0.0,1200000,469126,0x1e0447b19bb6ecfdae1e4ae1694b0c3659614e4e,0x238b3e8933284bdc575ed85871f9fedb034e0f39,1.1597755935079696e+23,WETH,1586.4790083296411,transfer,,,5.798877967539848e+22,WETH,1586.4790083296411,burn,0x238b3e8933284bdc575ed85871f9fedb034e0f39,0x39ee0f29253017d69909b7286caf8c080e9d6da2,1.157920892373162e+77,WETH,1586.4790083296411,approve,0x238b3e8933284bdc575ed85871f9fedb034e0f39,0x39ee0f29253017d69909b7286caf8c080e9d6da2,6.08235e+18,WETH,1586.4790083296411,transfer,0x39ee0f29253017d69909b7286caf8c080e9d6da2,0x238b3e8933284bdc575ed85871f9fedb034e0f39,404951490.0,AST,0.20601313817131,transfer,0x238b3e8933284bdc575ed85871f9fedb034e0f39,0xca9c4cc09e901f4d2aa072ed1aa95dcbe3a7a8e5,404951490.0,AST,0.20601313817131,transfer,0xca9c4cc09e901f4d2aa072ed1aa95dcbe3a7a8e5,0x238b3e8933284bdc575ed85871f9fedb034e0f39,6.580973468806396e+18,WETH,1586.4790083296411,transfer,,,5.798877967539848e+22,WETH,1586.4790083296411,issuance,0x238b3e8933284bdc575ed85871f9fedb034e0f39,0x0d4beb5cc5ee47d461416fe10cab46e543b6620c,1.1597805797426575e+23,WETH,1586.4790083296411,transfer,0x0d4beb5cc5ee47d461416fe10cab46e543b6620c,0x1e0447b19bb6ecfdae1e4ae1694b0c3659614e4e,1.1597755935079696e+23,WETH,1586.4790083296411,transfer,,,4.986234688063962e+17,WETH,1586.4790083296411,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11812961,0x11f1d83a0a31f5f19b4295fc2f1c30b4a2e7a93baa48b4e51c6c980f2a010513,0x33a330a68d824bf56c7dbc42d4cd827368441321,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0.0,373180,175950,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0x84e99ccc19da8290a754cb015ca188676d695f0a,1e+18,WETH,1588.0510643204689,transfer,0x84e99ccc19da8290a754cb015ca188676d695f0a,0x66ae32178640813f3c32a9929520bfe4fef5d167,2.540952589445752e+18,COVER,636.0526818391791,transfer,0x66ae32178640813f3c32a9929520bfe4fef5d167,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,1.0144356131613815e+18,WETH,1588.0510643204689,transfer,,,9383148554897992.0,WETH,1588.0510643204689,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11813040,0xeb145fdf9692cfe278d86030ac74495edd9c685eaf84b7a3adb565f77a895060,0x2e332954d4361e167375a399b4a6283660af3225,0x0000000000ae293ffc42f66321ee1a28cf81bf8c,0.0,6000000,4505938,0x0000000000000000000000000000000000000000,0x0000000000ae293ffc42f66321ee1a28cf81bf8c,120.0,CHI,5.62148358219796,transfer,0x0000000000ae293ffc42f66321ee1a28cf81bf8c,0xa6f3ef841d371a82ca757fad08efc0dee2f1f5e2,120.0,CHI,5.62148358219796,transfer,0x0000000000ae293ffc42f66321ee1a28cf81bf8c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.157920892373162e+77,CHI,5.62148358219796,approve,0xa6f3ef841d371a82ca757fad08efc0dee2f1f5e2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,4.144520522285289e+17,WETH,1597.6332606887663,transfer,,,4.144520522285289e+17,WETH,1597.6332606887663,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11813089,0x9f101e25e488d465eee6e8e433dc18bee077e92658714aff9a2e70ed76440f7b,0xfc23b61db3a1dce083e82da5a2ccfd91a2211f7c,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.0,400000,78131,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xc2adda861f89bbb333c90c492cb837741916a225,9.607043635443862e+18,WETH,1595.9597287621484,transfer,0xc2adda861f89bbb333c90c492cb837741916a225,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,6.063146414736893e+18,MKR,2504.293294734927,transfer,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0x0000000000000000000000000000000000000000,3.0,CHI,5.49155709975234,transfer,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11813158,0x13d547fc8a41437b55a6c5ba315be93b91f22f51e8795d65e21cc382bdcddbcd,0x2e332954d4361e167375a399b4a6283660af3225,0x0000000000ae293ffc42f66321ee1a28cf81bf8c,0.0,6000000,4505938,0x0000000000000000000000000000000000000000,0x0000000000ae293ffc42f66321ee1a28cf81bf8c,120.0,CHI,5.38815054577345,transfer,0x0000000000ae293ffc42f66321ee1a28cf81bf8c,0xa6f3ef841d371a82ca757fad08efc0dee2f1f5e2,120.0,CHI,5.38815054577345,transfer,0x0000000000ae293ffc42f66321ee1a28cf81bf8c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.157920892373162e+77,CHI,5.38815054577345,approve,0xa6f3ef841d371a82ca757fad08efc0dee2f1f5e2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,4.015123264284261e+17,WETH,1589.4122866137118,transfer,,,4.015123264284261e+17,WETH,1589.4122866137118,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11813242,0xe87a90b435aa82a35dbae172e3a10491a481dad64641a740a816366fd552f341,0x1335d0a7cba7e5742399b0c94305136e8f4bc2a8,0x9799b475dec92bd99bbdd943013325c36157f383,0.0,400000,76128,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0xa6f3ef841d371a82ca757fad08efc0dee2f1f5e2,5.519463853532227e+17,WETH,1585.5961396418497,transfer,0xa6f3ef841d371a82ca757fad08efc0dee2f1f5e2,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,165.0,CHI,5.34241018303663,transfer,0x9799b475dec92bd99bbdd943013325c36157f383,0x0000000000000000000000000000000000000000,3.0,CHI,5.34241018303663,transfer,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11813639,0x93cba41e63ac48b026a02d6528a7e90107d80529963a92741bd89caed222043e,0x788d622a4734cf82d941c91fa5dfd1984b865a12,0x62681431ed471e400b9e5923a71848e4b838e9fd,0.0,534080,256400,0x62681431ed471e400b9e5923a71848e4b838e9fd,0xc2b0f2a7f736d3b908bdde8608177c8fc28c1690,2000000000.0,USDC,0.9996855599794,transfer,0xc2b0f2a7f736d3b908bdde8608177c8fc28c1690,0xf1ee7348e45ef0e838c705c2eece6d414d4aab3f,1.9810339749396336e+20,DDX,,transfer,0xf1ee7348e45ef0e838c705c2eece6d414d4aab3f,0x62681431ed471e400b9e5923a71848e4b838e9fd,2049821485.0,USDC,0.9996855599794,transfer,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11813704,0x5f06530df6ffceaad3b626037d15160f7c70262b1698af802aa15bbce2af004e,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,0.0,1400000,149287,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,7.584413212250634e+18,SUSHI,13.20309590339378,transfer,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,1.157920892373162e+77,SUSHI,13.20309590339378,approve,0x4d0e39b51377475243e5526f964c5d30be17935c,0xce84867c3c02b05dc570d0135103d3fb9cc19433,7.584413212250634e+18,SUSHI,13.20309590339378,transfer,0x4d0e39b51377475243e5526f964c5d30be17935c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.402823669209385e+38,SUSHI,13.20309590339378,approve,0xce84867c3c02b05dc570d0135103d3fb9cc19433,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,6.152175988431104e+16,WETH,1614.180445520071,transfer,,,6.152175988431104e+16,WETH,1614.180445520071,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11813719,0x1215d484b5ac3f199a314bdbe34e3a6f3c647a5e36e909aaf9b1ca5ad55dd4af,0x8d36c56cd0f0565d98e2211b86fcc410b89e890b,0xd30ca0e58ac702aead22c711b7133ad6c62c293a,0.0,300000,119709,0xd30ca0e58ac702aead22c711b7133ad6c62c293a,0xd857bfea188d18225e01725ff801a699fadc8474,4.6245626676624987e+30,HAM,,transfer,0xd30ca0e58ac702aead22c711b7133ad6c62c293a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.157920892373162e+77,HAM,,approve,0xd857bfea188d18225e01725ff801a699fadc8474,0xd30ca0e58ac702aead22c711b7133ad6c62c293a,6.31013159497859e+17,WETH,1615.108568025865,transfer,,,2e+17,WETH,1615.108568025865,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11813720,0x9db379daf91405fb2f9a8fe857831d4f2a44bfd80e228fbe9c259204cddda4cd,0x33a330a68d824bf56c7dbc42d4cd827368441321,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0.0,372724,175722,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0xfcff3b04c499a57778ae2cf05584ab24278a7fcb,5e+17,WETH,1615.108568025865,transfer,0xfcff3b04c499a57778ae2cf05584ab24278a7fcb,0x23bff8ca20aac06efdf23cee3b8ae296a30dfd27,1.6458202974937287e+19,WNXM,50.46328463435801,transfer,0x23bff8ca20aac06efdf23cee3b8ae296a30dfd27,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,5.111392769085772e+17,WETH,1615.108568025865,transfer,,,7240529990575176.0,WETH,1615.108568025865,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11813760,0xf18f98318b004002b08fb1008d0a1ca06ed4aaa003dff45f96430bcc8d144f32,0x04090686a447def5c058ad28b533e13959ac0667,0x877d95f8028f6abf95b6c164cfdd3df3c6a7d0db,0.0,1000000,471783,0x0000000000000000000000000000000000000000,0x877d95f8028f6abf95b6c164cfdd3df3c6a7d0db,1.5e+20,DSD,0.18566135772638,transfer,0x877d95f8028f6abf95b6c164cfdd3df3c6a7d0db,0x66e33d2605c5fb25ebb7cd7528e7997b0afa55e8,1.5e+20,DSD,0.18566135772638,transfer,0x877d95f8028f6abf95b6c164cfdd3df3c6a7d0db,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.402823669209385e+38,DSD,0.18566135772638,approve,0x66e33d2605c5fb25ebb7cd7528e7997b0afa55e8,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,27601794.0,USDC,0.99973978711988,transfer,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.7042883055998376e+16,WETH,1615.0977577803374,transfer,,,1.7042883055998376e+16,WETH,1615.0977577803374,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11813774,0x61d7de6dd1f58c127d0622a1921ffd8aeea58b1616928501aafcb710799f089a,0x33a330a68d824bf56c7dbc42d4cd827368441321,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0.0,348754,175753,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0x795065dcc9f64b5614c407a6efdc400da6221fb0,1e+19,WETH,1616.0332278831052,transfer,0x795065dcc9f64b5614c407a6efdc400da6221fb0,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1.2141230424085947e+21,SUSHI,13.26434832763959,transfer,0xce84867c3c02b05dc570d0135103d3fb9cc19433,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,1.0128102844033636e+19,WETH,1616.0332278831052,transfer,,,8.326684862186338e+16,WETH,1616.0332278831052,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11813873,0xdc080069bf0e668d70cebcb39e9ec11ea83d425107a8a1889a66b2e40df7a521,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,0.0,1400000,149287,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,7.189209332329665e+18,SUSHI,13.40362848061109,transfer,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,1.157920892373162e+77,SUSHI,13.40362848061109,approve,0x4d0e39b51377475243e5526f964c5d30be17935c,0xce84867c3c02b05dc570d0135103d3fb9cc19433,7.189209332329665e+18,SUSHI,13.40362848061109,transfer,0x4d0e39b51377475243e5526f964c5d30be17935c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.402823669209385e+38,SUSHI,13.40362848061109,approve,0xce84867c3c02b05dc570d0135103d3fb9cc19433,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,5.959999488169977e+16,WETH,1617.9274277952409,transfer,,,5.959999488169977e+16,WETH,1617.9274277952409,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11813913,0xce6cf0fd83b139a4fd4b2220d84c9f88312e21231da4dc534020a4f90d158287,0x2e332954d4361e167375a399b4a6283660af3225,0x0000000000ae293ffc42f66321ee1a28cf81bf8c,0.0,6000000,4505938,0x0000000000000000000000000000000000000000,0x0000000000ae293ffc42f66321ee1a28cf81bf8c,120.0,CHI,5.34636186141617,transfer,0x0000000000ae293ffc42f66321ee1a28cf81bf8c,0xa6f3ef841d371a82ca757fad08efc0dee2f1f5e2,120.0,CHI,5.34636186141617,transfer,0x0000000000ae293ffc42f66321ee1a28cf81bf8c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.157920892373162e+77,CHI,5.34636186141617,approve,0xa6f3ef841d371a82ca757fad08efc0dee2f1f5e2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,4.054806767668863e+17,WETH,1617.6992649540161,transfer,,,4.054806767668863e+17,WETH,1617.6992649540161,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11814036,0x6308e8cdc011fb35f870ea7bf611c25e9b8b69344e4360bdcc45a4ae0b63cb66,0x6046945c5b5ef5933b8e73a98a6ad7bf3e031df7,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.0,400000,82446,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xd3d2e2692501a5c9ca623199d38826e513033a17,1.5506248737428844e+21,UNI,18.7926871114444,transfer,0xd3d2e2692501a5c9ca623199d38826e513033a17,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,1.819521987287239e+19,WETH,1611.4281411326483,transfer,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0x0000000000000000000000000000000000000000,3.0,CHI,5.37556823105545,transfer,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11814142,0xd14c836dde88e7dc9151c3eddcb44248d180fa8724f29a908370827de0d1ae0b,0x04090686a447def5c058ad28b533e13959ac0667,0x877d95f8028f6abf95b6c164cfdd3df3c6a7d0db,0.0,1000000,471783,0x0000000000000000000000000000000000000000,0x877d95f8028f6abf95b6c164cfdd3df3c6a7d0db,1.5e+20,DSD,0.18504277201751,transfer,0x877d95f8028f6abf95b6c164cfdd3df3c6a7d0db,0x66e33d2605c5fb25ebb7cd7528e7997b0afa55e8,1.5e+20,DSD,0.18504277201751,transfer,0x877d95f8028f6abf95b6c164cfdd3df3c6a7d0db,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.402823669209385e+38,DSD,0.18504277201751,approve,0x66e33d2605c5fb25ebb7cd7528e7997b0afa55e8,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,28015964.0,USDC,0.99988931752552,transfer,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.7137580587568954e+16,WETH,1622.12496459172,transfer,,,1.7137580587568954e+16,WETH,1622.12496459172,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11814215,0xc1da3d7d933d5ff1c7d17d85c046eb175882efc3e322f954d8281c3a0ae74dbb,0x33a330a68d824bf56c7dbc42d4cd827368441321,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0.0,348814,175783,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0x9f4aa9b4661f0c55b61fc12b1944f006a71c773f,1e+18,WETH,1629.6187786700566,transfer,0x9f4aa9b4661f0c55b61fc12b1944f006a71c773f,0x0c48ae092a7d35be0e8ad0e122a02351ba51fedd,1.9164744529312704e+22,NCT,0.08636943925517,transfer,0x0c48ae092a7d35be0e8ad0e122a02351ba51fedd,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,1.02529459615539e+18,WETH,1629.6187786700566,transfer,,,1.6441487501003492e+16,WETH,1629.6187786700566,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11814366,0xc79d3d7c41fb711093d1024cd34c8705479362a5fc355f8a05ef95fd33d18d11,0x2e332954d4361e167375a399b4a6283660af3225,0x0000000000ae293ffc42f66321ee1a28cf81bf8c,0.0,6000000,4505938,0x0000000000000000000000000000000000000000,0x0000000000ae293ffc42f66321ee1a28cf81bf8c,120.0,CHI,5.36140054362404,transfer,0x0000000000ae293ffc42f66321ee1a28cf81bf8c,0xa6f3ef841d371a82ca757fad08efc0dee2f1f5e2,120.0,CHI,5.36140054362404,transfer,0x0000000000ae293ffc42f66321ee1a28cf81bf8c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.157920892373162e+77,CHI,5.36140054362404,approve,0xa6f3ef841d371a82ca757fad08efc0dee2f1f5e2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,4.0480678257274355e+17,WETH,1634.5935511075277,transfer,,,4.0480678257274355e+17,WETH,1634.5935511075277,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11814402,0x16d73e66eb57ab5d443f6748c24f58114fd1afc9604f508f2072b019e8ca3e2d,0x8f014e45a70e224c3eb6c2db8b77f72c5ee061e2,0xc27229e0971e6ae4ea44d159a6c6442971e90156,0.0,346828,162774,0xc27229e0971e6ae4ea44d159a6c6442971e90156,0x5a06bd8702f06b4f21382e8a87b1ab99a46b8768,2.75e+21,DAI,1.00075113852213,transfer,0x5a06bd8702f06b4f21382e8a87b1ab99a46b8768,0xfc0dd985f6de9c2322ebd97c3422b0857c4d78c7,2.469772225163242e+21,ARMOR,1.12202977594621,transfer,0xfc0dd985f6de9c2322ebd97c3422b0857c4d78c7,0xc27229e0971e6ae4ea44d159a6c6442971e90156,2.7748271507293486e+21,DAI,1.00075113852213,transfer,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11814457,0x04e4c3c2608ff74d4f60ba69b6d7fd3da7ea19dc263f177d5c8a36baa628ab9c,0x04090686a447def5c058ad28b533e13959ac0667,0x877d95f8028f6abf95b6c164cfdd3df3c6a7d0db,0.0,1000000,471783,0x0000000000000000000000000000000000000000,0x877d95f8028f6abf95b6c164cfdd3df3c6a7d0db,1.5e+20,DSD,0.18565653744611,transfer,0x877d95f8028f6abf95b6c164cfdd3df3c6a7d0db,0x66e33d2605c5fb25ebb7cd7528e7997b0afa55e8,1.5e+20,DSD,0.18565653744611,transfer,0x877d95f8028f6abf95b6c164cfdd3df3c6a7d0db,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.402823669209385e+38,DSD,0.18565653744611,approve,0x66e33d2605c5fb25ebb7cd7528e7997b0afa55e8,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,27582580.0,USDC,0.99981684842578,transfer,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.6754849574935076e+16,WETH,1631.145092545992,transfer,,,1.6754849574935076e+16,WETH,1631.145092545992,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11814568,0xa08addfdd6b0602764dae74db86ff12f0b20b5f21cb0e625cf5f13797ed0594c,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,0.0,1400000,149287,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,6.392239707104828e+18,SUSHI,13.80466844162036,transfer,0x09cd9a364bafec502918b47e889a806ac5083e05,0x4d0e39b51377475243e5526f964c5d30be17935c,1.157920892373162e+77,SUSHI,13.80466844162036,approve,0x4d0e39b51377475243e5526f964c5d30be17935c,0xce84867c3c02b05dc570d0135103d3fb9cc19433,6.392239707104828e+18,SUSHI,13.80466844162036,transfer,0x4d0e39b51377475243e5526f964c5d30be17935c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.402823669209385e+38,SUSHI,13.80466844162036,approve,0xce84867c3c02b05dc570d0135103d3fb9cc19433,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,5.329647875725923e+16,WETH,1641.3940736847,transfer,,,5.329647875725923e+16,WETH,1641.3940736847,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
11814605,0x9dbdca1fabec905c652be8ce46ff355b7bbea2f57e5cbea6e1d174f78be53026,0x33a330a68d824bf56c7dbc42d4cd827368441321,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0.0,449342,209831,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,0x15e86e6f65ef7ea1dbb72a5e51a07926fb1c82e3,2e+18,WETH,1642.647971945519,transfer,0x15e86e6f65ef7ea1dbb72a5e51a07926fb1c82e3,0x08650bb9dc722c9c8c62e79c2bafa2d3fc5b3293,2.8760922074839237e+23,AMP,0.01171583793612,transfer,0x08650bb9dc722c9c8c62e79c2bafa2d3fc5b3293,0xc35d77d25d81be78ad60ce14fea7c92d438782e3,2.0150201629922478e+18,WETH,1642.647971945519,transfer,,,9763105944961006.0,WETH,1642.647971945519,burn,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,
