2021-05-06 15:29,"Miner payment: 0.0364 ETH (111 GWEI @ 326,199 gas [2])
0x53bE..7CE3
https://etherscan.io/tx/0xc942526315133324d6e36df52692ac01784dd2d58953143f30a8dfd06a9f2f25
Miner: HiveOn"
2021-05-06 15:30,"Miner payment: 0.0691 ETH (265 GWEI @ 260,197 gas [2])
0x73FE..F804
https://etherscan.io/tx/0x989367ad324474dedda5e0dcbe063bca7f1b42b4281c3aee4645875d07565a57
Miner: Sparkpool"
2021-05-06 15:30,"Miner payment: 0.1461 ETH (568 GWEI @ 257,253 gas [3])
0x5990..d6F6
https://etherscan.io/tx/0x9a8dbd4217e74b92a8d25fd07ef14267aaa0647f840e7f16405f0667a96ed09e
Miner: Sparkpool"
2021-05-06 15:32,"Miner payment: 0.0495 ETH (144 GWEI @ 342,190 gas [3])
0xb40e..56eB
https://etherscan.io/tx/0x68da8126e9611dba97bc9672414d9c7fab7c9ef1a9b9fec17c9308e3e856547c
Miner: Sparkpool"
2021-05-06 15:32,"Miner payment: 0.0418 ETH (156 GWEI @ 267,203 gas [1])
0x81aA..0b8D
https://etherscan.io/tx/0x952fc66bf27545bc270ab46edb8f3c6add20437f3da3a60fedcf13da543d6fe5
Miner: Sparkpool"
2021-05-06 15:32,"Miner payment: 0.0261 ETH (315 GWEI @ 82,907 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0xce2de95e457a0d4058c3495f6b671965e3b173953532296ea9583e551c9375cb
Miner: Sparkpool"
2021-05-06 15:33,"Miner payment: 0.1953 ETH (762 GWEI @ 256,203 gas [3])
0x5990..d6F6
https://etherscan.io/tx/0x720671a9cd37c2bfb8933e7dabbbe35f3931dcdb68523bfe05981754b6a883b9
Miner: SpiderPool"
2021-05-06 15:33,"Miner payment: 0.1007 ETH (322 GWEI @ 312,009 gas [3])
0x0000..eC9B
https://etherscan.io/tx/0xc2ae56d0c7d399aaeecfccc790f20e268cfe6ad9e733f29143fd2e220cba0e32
Miner: 0x00192Fb10dF37c9FB26829eb2CC623cd1BF599E8"
2021-05-06 15:35,"Miner payment: 0.4338 ETH (854 GWEI @ 507,775 gas [1])
0x666f..B666
https://etherscan.io/tx/0x09aef3f8d70cdf29409da363834262992cefa87753248ea6faf9638991a170f2
Miner: UUPool"
2021-05-06 15:36,"Miner payment: 0.1869 ETH (432 GWEI @ 432,336 gas [3])
0xA3b0..9553
https://etherscan.io/tx/0x644afee53936a263d3b61cef07f324485c83e459ff6f7829faafc7a77edfbe31
Miner: Sparkpool"
2021-05-06 15:37,"Miner payment: 0.0348 ETH (184 GWEI @ 188,882 gas [2])
0xa57B..d6CF
https://etherscan.io/tx/0x40a3883bdb4ad6ae22215cd4e1b6ccb2bf4fb1aa3e96a80ab7d6db676651de46
Miner: HiveOn"
2021-05-06 15:37,"Miner payment: 0.0598 ETH (245 GWEI @ 243,491 gas [3])
0x5990..d6F6
https://etherscan.io/tx/0xd226e798f3ae1ba5444426c68c79526ef102eb5662c2a024a7fbec26392ecd03
Miner: Sparkpool"
2021-05-06 15:38,"Miner payment: 0.1324 ETH (1,507 GWEI @ 87,825 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0xa95186071e46555a699de8c025478ad732a70cd30c40b824855a0848f066a613
Miner: 0xF20b338752976878754518183873602902360704"
2021-05-06 15:38,"Miner payment: 0.04 ETH (483 GWEI @ 82,907 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0x46627a79ddce6b2b9c4c22c03c25db726a748651fb9788dbdc7d91faac53e225
Miner: 0x005e288D713a5fB3d7c9cf1B43810A98688C7223"
2021-05-06 15:38,"Miner payment: 0.0659 ETH (171 GWEI @ 384,821 gas [4])
0xa57B..d6CF
https://etherscan.io/tx/0x18fb9b0f090d6ecfac6aec796074f3e5609836f91ba68eb107110d34b65d1a6b
Miner: Sparkpool"
2021-05-06 15:40,"Miner payment: 0.1823 ETH (851 GWEI @ 214,061 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0xeb5646b96aa1fd2e54de7306d7c6aecc487a69998a0cc7893bb3b296c3289cd9
Miner: Sparkpool"
2021-05-06 15:42,"Miner payment: 0.6295 ETH (1,232 GWEI @ 510,662 gas [3])
0xA3b0..9553
https://etherscan.io/tx/0xa24b3e515332cc5b60712f855b2b20f6d6374ccb4d9a7c47318f5a4ac7bbdbb5
Miner: BeePool"
2021-05-06 15:43,"Miner payment: 0.061 ETH (251 GWEI @ 242,294 gas [2])
0x53bE..7CE3
https://etherscan.io/tx/0xa2db172242de12530472713e665996d83ae69463d85ee208898904c71bc46f18
Miner: SpiderPool"
2021-05-06 15:43,"Miner payment: 0.0494 ETH (175 GWEI @ 281,093 gas [1])
0x666f..B666
https://etherscan.io/tx/0x9c78ab28907dfe86add3a4663b049efc379ccc56aaecd774030019ed0b2c949d
Miner: UUPool"
2021-05-06 15:44,"Miner payment: 0.1037 ETH (262 GWEI @ 395,649 gas [4])
0xa57B..d6CF
https://etherscan.io/tx/0x47bbc58fa10cbb696dcf66b10d5389c88ac8d2ef9f461b4bdfd79d8264a28027
Miner: Sparkpool"
2021-05-06 15:45,"Miner payment: 0.1432 ETH (432 GWEI @ 330,965 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0xe52cc2e47cdb6ae702d5c0d6cbf226b712abbbaeabfed04c844eff200bfb88a1
Miner: SpiderPool"
2021-05-06 15:46,"Miner payment: 0.0679 ETH (300 GWEI @ 226,237 gas [3])
0x1d6E..932d
https://etherscan.io/tx/0xf4874a54bd12157fa3bb3627cb4cbe3acdd8cb9d3ff7d27de5248ff79719e2bc
Miner: Sparkpool"
2021-05-06 15:47,"Miner payment: 0.0856 ETH (256 GWEI @ 333,456 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0xc17a6ba6788386824df2cfebaaff14e13db8f1da9583a24d854dbd4d36eef015
Miner: HiveOn"
2021-05-06 15:47,"Miner payment: 0.0331 ETH (158 GWEI @ 209,423 gas [3])
0x0000..6880
https://etherscan.io/tx/0xbb80afa969ba61fde662c852d0b9fc1c0802f594b2b6d2f9e9b9ca76e59dfada
Miner: Sparkpool"
2021-05-06 15:47,"Miner payment: 0.3191 ETH (1,742 GWEI @ 183,211 gas [3])
0x0000..b220
https://etherscan.io/tx/0x08001cfebb12eb6874d9ed6497ad0ac04c93b1c8d2c50bd904106cd23316ee2d
Miner: Sparkpool"
2021-05-06 15:47,"Miner payment: 0.091 ETH (326 GWEI @ 278,300 gas [3])
0x0000..6880
https://etherscan.io/tx/0xf9bc326ab7c3a2477782df1f5f5b661925dff52e5409a0428827e185a720481f
Miner: Sparkpool"
2021-05-06 15:47,"Miner payment: 0.0721 ETH (419 GWEI @ 172,045 gas [1])
0xa57B..d6CF
https://etherscan.io/tx/0xe27554cfa4d9a2a98f109082055408f8fb2242ade7b126b9f27fefd367054b8e
Miner: Sparkpool"
2021-05-06 15:47,"Miner payment: 0.0282 ETH (110 GWEI @ 256,821 gas [3])
0x5990..d6F6
https://etherscan.io/tx/0x3e1e5e9989d4915075389b39c3a0ddcc0e392bab7e39bffafd94a1199f940366
Miner: UUPool"
2021-05-06 15:47,"Miner payment: 0.0952 ETH (362 GWEI @ 262,537 gas [3])
0x5990..d6F6
https://etherscan.io/tx/0xf7a2aed132fbca4022a7f1bb3f8aaf8402907e707c63a66793befa35c5e89001
Miner: Sparkpool"
2021-05-06 15:48,"Miner payment: 0.1264 ETH (297 GWEI @ 425,571 gas [1])
0x1c07..a4c3
https://etherscan.io/tx/0x5fa4612f022d4344818ad9a705eabf17edc44bb0b6300578026d007d40d42f50
Miner: Sparkpool"
2021-05-06 15:48,"Miner payment: 0.0303 ETH (101 GWEI @ 298,754 gas [3])
0xb40e..56eB
https://etherscan.io/tx/0x1b609a6fdf187114000ee9a3d547ce961b7d8584a1094b9bec6752878a33f719
Miner: UUPool"
2021-05-06 15:49,"Miner payment: 0.1464 ETH (418 GWEI @ 349,676 gas [3])
0x0202..0202
https://etherscan.io/tx/0x40b42c71d0c49213fd92f5fed6f125e67c50d8d836c9c149f10ad8eee4e55ac6
Miner: HiveOn"
2021-05-06 15:49,"Miner payment: 0.0322 ETH (147 GWEI @ 218,064 gas [1])
0x8753..19E4
https://etherscan.io/tx/0x21c73ceb70a873cdcda2f30d9f75c90c9e45812ff0632fff41242e40b225ade3
Miner: HiveOn"
2021-05-06 15:49,"Miner payment: 0.0738 ETH (121 GWEI @ 608,885 gas [1])
0x666f..B666
https://etherscan.io/tx/0x12777b10718c2c1bb8eab48421126e64eb54d2455252fed1265906f2cf2e190a
Miner: UUPool"
