timestamp,ETH / USD Denominated Closing Price,ETH / Free Float MVRV (Free Float Market Cap / Realized Market Cap),ETH / Daily Inflation Rate,ETH / Coinbase Issuance (USD),ETH / Total Issuance (USD),ETH / 1 Day Active Supply,ETH / Active Supply (transacted at least once),ETH / Free Float Supply (native units),ETH / SER (Supply Equality Ratio),ETH / NDF (Network Distribution Factor),ETH / Tx Cnt,ETH / Tx per Second Cnt,ETH / Xfer Cnt,"ETH / Xfer'd Val, Adj (USD)",ETH / Mean Tx Size (USD),ETH / Median Tx Fee (USD),ETH / Mean Tx Fee (USD),ETH / Median Tx Size (USD),ETH / Total Fees (USD),ETH / Block Gas Limit,ETH / Mean Block Gas Limit,ETH / Tx Gas Limit,ETH / Tx Gas Used,ETH / Mean Gas Limit per Tx,ETH / All Time Miner Revenue (USD),ETH / Mean Gas Used per Tx,ETH / Miner Revenue (native units),ETH / Miner Revenue (USD),ETH / Miner Revenue per Hash (native units),ETH / Miner Revenue per Hash per Sec (native units),ETH / Miner Revenue per Hash per Sec (USD),ETH / Miner Revenue per Hash (USD),ETH / Free Float NVT,ETH / BTC Denominated Price,ETH / Free Float Market Cap (USD),ETH / Realized Market Cap (USD),ETH / MVRV (Market Cap / Realized Market Cap),ETH / Active Market Cap (1yr) (USD),ETH / Market Cap (USD),ETH / 30 Day Volatility,ETH / 180 Day Volatility,"ETH / ROI, 1 Year","ETH / ROI, 30 Days",ETH / Annual Inflation Rate,ETH / Coinbase Issuance (native units),ETH / Total Issuance (native units),ETH / 10 Year Active Supply,ETH / 5 Year Active Supply,ETH / 4 Year Active Supply,ETH / 3 Year Active Supply,ETH / 2 Year Active Supply,ETH / 1 Year Active Supply,ETH / 180 Day Active Supply,ETH / 90 Day Active Supply,ETH / 30 Day Active Supply,ETH / 7 Day Active Supply,ETH / 1 Year Active Supply %,ETH / Current Supply (native units),ETH / 10 Year Expected Supply (native units),ETH / Value in Top 100 Addrs (native units),ETH / Value in Top 10% of Addrs (native units),ETH / Value in Top 1% of Addrs (native units),ETH / Val in Addrs w/ Bal ≥ .1% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .01% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .0001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .00001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .000001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .0000001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ .00000001% of Current Supply,ETH / Val in Addrs w/ Bal ≥ 1M (native units),ETH / Val in Addrs w/ Bal ≥ 100K (native units),ETH / Val in Addrs w/ Bal ≥ 10K (native units),ETH / Val in Addrs w/ Bal ≥ 1K (native units),ETH / Val in Addrs w/ Bal ≥ 100 (native units),ETH / Val in Addrs w/ Bal ≥10 (native units),ETH / Val in Addrs w/ Bal ≥ 1 (native unit),ETH / Val in Addrs w/ Bal ≥.1 (native units),ETH / Val in Addrs w/ Bal ≥ .01 (native units),ETH / Val in Addrs w/ Bal ≥ .001 (native units),ETH / Val in Addrs w/ Bal ≥ $10M USD,ETH / Val in Addrs w/ Bal ≥ $1M USD,ETH / Val in Addrs w/ Bal ≥ $100K USD,ETH / Val in Addrs w/ Bal ≥ $10K USD,ETH / Val in Addrs w/ Bal ≥ $1K USD,ETH / Val in Addrs w/ Bal ≥ $100 USD,ETH / Val in Addrs w/ Bal ≥ $10 USD,ETH / Val in Addrs w/ Bal ≥ $1 USD,ETH / Active Addr Cnt,ETH / Addr Cnt with ≥ .1% Supply,ETH / Addr Cnt with ≥ .01% Supply,ETH / Addr Cnt with ≥ .001% Supply,ETH / Addr Cnt with ≥ .0001% Supply,ETH / Addr Cnt with ≥ .00001% Supply,ETH / Addr Cnt with ≥ .000001% Supply,ETH / Addr Cnt with ≥ .0000001% Supply,ETH / Addr Cnt with ≥ .00000001% Supply,ETH / Addr Cnt of Bal ≥ 1M (native units),ETH / Addr Cnt of Bal ≥ 100K (native units),ETH / Addr Cnt of Bal ≥ 10K (native units),ETH / Addr Cnt of Bal ≥ 1K (native units),ETH / Addr Cnt of Bal ≥ 100 (native units),ETH / Addr Cnt of Bal ≥ 10 (native units),ETH / Addr Cnt of Bal ≥ 1 (native unit),ETH / Addr Cnt of Bal ≥ 0.1 (native units),ETH / Addr Cnt of Bal ≥ 0.01 (native units),ETH / Addr Cnt of Bal ≥ 0.001 (native units),ETH / Addr Cnt of Bal > 0 (native units),ETH / Addr Cnt of Bal ≥ $10M,ETH / Addr Cnt of Bal ≥ $1M,ETH / Addr Cnt of Bal ≥ $100K,ETH / Addr Cnt of Bal ≥ $10K,ETH / Addr Cnt of Bal ≥ $1K,ETH / Addr Cnt of Bal ≥ $100,ETH / Addr Cnt of Bal ≥ $10,ETH / Addr Cnt of Bal ≥ $1,"ETH / Xfer'd Val, Adj (native units)",ETH / Mean Tx Size (native units),ETH / Median Tx Size (native units),ETH / 1 Year Current Supply Velocity,ETH / Mean Tx Fee (native units),ETH / Median Tx Fee (native units),ETH / Mean Tx Fee per Byte (native units),ETH / Total Fees (native units),ETH / NVT,ETH / Free Float NVT 90-Day Moving Avg,ETH / NVT 90-day Moving Avg,ETH / Mean Hash Rate,ETH / Difficulty,ETH / Mean Difficulty,ETH / Mean Block Size (in bytes),ETH / Block Cnt,ETH / Exchange Deposits (native units),ETH / Exchange Deposits (USD),ETH / Exchange Withdrawals (native units),ETH / Exchange Withdrawals (USD),ETH / Exchange Withdrawal Cnt,ETH / USD 10:30am London Price / Index Value,ETH / USD 11:00am London Price / Index Value,ETH / USD 12:00pm New York Price / Index Value,ETH / USD 4:00pm New York Price / Index Value,ETH / USD 3:15pm Chicago Price / Index Value
2021-02-05,1720.478466,2.078842075,0.011726988,23112047.48,23112047.48,24294936.02,111210536.3,110364871.8,0.038630041,0.660930435,1316904,15.24194444,822626,9800724092,15812.90585,14.32163782,25.79546433,349.6100891,33970150.16,80543058696,12493106.67,2.03334E+11,78968310019,154403.1152,9754945255,59965.12276,33178.09479,57082197.63,0.001093714,94.49688673,162579.8587,1.881711328,19.37411802,0.045221705,1.8988E+11,91339494970,2.157711377,1.31075E+11,1.97084E+11,0.072876107,0.052290162,708.3069552,43.45062106,4.280350438,13433.5,13433.5,111210536.3,110808554.7,108611973,100195322.1,85236769.79,76185130.46,66767443.32,58168052.57,45758689.8,31718683,66.50702163,114552010.6,164024017,40333313.14,114314707.1,112137770.5,45309466.89,75710910.25,91614598.93,103089060.7,110220123.9,113139305.3,114163703.5,114454306.2,18460147.03,49047846.24,77764409.19,92905190.53,103952591,110602265.7,113295816.9,114203803.4,114464985.1,114545511.4,81414662.09,95644607.86,105759596.4,111510543.2,113658257.5,114303140.8,114497473.9,114549143,610442,138,1054,5956,42506,250733,1011363,3564472,10953613,8,174,1253,7202,50789,287161,1161982,3946803,11974790,31727201,54009585,1727,10745,74539,405984,1619206,5192284,16239419,36462370,5696510.758,9.190993181,0.203205152,15.91942685,0.014993192,0.008324218,6.72999E-05,19744.59479,20.10915374,40.39358561,41.92608004,351.1025171,4.65129E+15,4.70317E+15,45506.75648,6447,516598.3528,888796341.6,545046.1122,937740099.2,51557,,,,,
2021-02-06,1683.707794,2.018508515,0.011805088,22771411.29,22771411.29,21986944.86,111224965.5,110378757.9,0.038751507,0.661099957,1227828,14.21097222,775230,9832849597,18642.83642,9.704396713,19.29377937,307.6188684,23689442.54,81450788468,12494368.53,1.93881E+11,79460024500,157906.0477,9812027452,64715.92479,27594.36881,46460853.83,0.000902508,77.97671826,131290.0083,1.519560281,18.90047978,0.042796997,1.85846E+11,92070741178,2.095072571,1.28241E+11,1.92895E+11,0.073124935,0.052334267,655.4897814,37.98460757,4.308857193,13524.5625,13524.5625,111224965.5,110822846.4,108624329.4,100194843.8,85268992.08,76165914.86,66815917.15,58229051.29,45083497.12,32315987.12,66.48239783,114565535.2,164149539.4,40243571.67,114327379.6,112141055.1,45339239.23,75739270.32,91638965.54,103086383.4,110219900.3,113148109.7,114176376.7,114467754.4,19492206.43,48846720.3,77782321.52,92922241.2,103948968.4,110602635.6,113305324.3,114216678,114478474.7,114559033.3,81332802.77,95582324.41,105707190.8,111487000.5,113659799.5,114313449.4,114507881.7,114562507.5,632419,139,1067,5969,42468,250808,1014199,3572982,10984072,9,173,1265,7208,50742,287296,1165479,3957184,12009118,31769678,54062082,1722,10619,73654,401948,1608361,5158136,15746824,36236580,5839997.672,11.07248923,0.18270324,15.9676751,0.011459102,0.005763706,5.09748E-05,14069.80631,19.61739398,38.72298049,40.19178205,353.8795865,4.71296E+15,4.69061E+15,42340.10048,6519,461209.394,776541851.2,496067.6916,835233038.6,41628,,,,,
2021-02-07,1616.042662,1.957048491,0.011911413,22055750.25,22055750.25,20190978.11,111239105.4,110390269.9,0.038870963,0.660987723,1230638,14.24349537,797711,7451769048,13546.34149,8.12465125,16.52299932,284.256749,20333830.83,81881713243,12493395.37,1.96208E+11,79817183641,159436.3579,9858488306,64858.37723,26230.48394,42389581.08,0.00082954,71.6722278,115825.3778,1.340571502,23.94000465,0.041433791,1.78395E+11,91155322154,2.031311434,1.2301E+11,1.85165E+11,0.073712412,0.052328601,621.5333647,32.47546532,4.347665818,13648,13648,111239105.4,110834851.4,108638246.6,100202028.6,85285539.28,76118260.3,66846786.11,58268387.31,43980351.01,32294081.12,66.4328879,114579183.2,164121613.3,40175823.6,114340019.4,112143188.1,45512424.7,75735433.35,91643718.27,103083772,110220069.5,113155587.6,114189416.4,114481394.1,19497699.07,49120187,77833803.42,92939772.46,103944509.8,110602657.7,113313498.3,114229825.7,114492132.7,114572678.4,81026279.07,95341047.89,105544285.1,111400846.8,113647455.6,114321522.7,114519552,114575986.6,619186,141,1062,5953,42431,250993,1016996,3587705,11011835,9,176,1265,7204,50686,287462,1168948,3972888,12038559,31800644,54106939,1664,10199,70977,387814,1577043,5088969,15448725,35992770,4611121.491,8.38241577,0.17589681,16.01097468,0.010224358,0.005027498,4.4563E-05,12582.48394,24.84844162,36.70514417,38.09797222,365.9783537,4.94435E+15,4.8239E+15,43081.0058,6554,418536.7284,676373208.6,497280.7328,803626879.1,41706,,,,,
2021-02-08,1743.544791,2.042622318,0.011748791,23473779.41,23473779.41,20141788.53,111254551.6,110402600,0.038911722,0.661137814,1275739,14.76549769,804757,14633584118,22059.09118,11.57016324,22.57383691,348.7089583,28798324.13,80795837980,12491626.16,1.95895E+11,79021550203,153553.7605,9900877887,61941.78449,29980.36173,52272103.54,0.000954656,82.48229301,143811.5724,1.664485791,13.15411704,0.037802942,1.92492E+11,94237626084,2.120144788,1.32986E+11,1.99797E+11,0.074286472,0.052564046,663.1493327,35.47670024,4.288308533,13463.25,13463.25,111254551.6,110849166.8,108649637.3,100236600.4,85353741.6,76273261.73,67007664.3,58417464.88,43593797.9,31873946.31,66.56034582,114592646.4,164103186.6,40104480.63,114352701.7,112154747.4,45554755.89,75761531.69,91644143.48,103092849.7,110228512.1,113166844.4,114201961.8,114494831.7,19511902.66,49171047.32,77815103.99,92936393.25,103950575.9,110612477,113324769,114242467.2,114505588.4,114586140,81521214.54,95719374.68,105795311.3,111541884,113697857.1,114344213.2,114538845.6,114589872.2,629676,142,1062,5937,42429,251082,1017428,3592422,11041678,9,177,1261,7184,50656,287683,1169381,3978476,12070078,31840422,54158353,1742,10810,75040,409978,1643000,5262617,16467895,36747823,8393007.275,12.65186377,0.2,16.08330488,0.012947093,0.006636,5.74447E-05,16517.11173,13.65334768,38.45591161,39.9154067,363.476337,4.84139E+15,4.85531E+15,44454.32004,6468,571070.7309,995687398.3,590868.188,1030205152,44877,,,,,
2021-02-09,1770.832821,2.043598457,0.011785089,23917642.81,23917642.81,21791976.22,111270506,110411410.3,0.039109894,0.66089109,1327544,15.36509259,820235,8956125883,14816.61204,13.06570038,24.4829142,354.1665641,32502145.85,81011202762,12492089.86,2.01074E+11,79191181760,151463.3916,9953149991,59652.39703,31860.59577,56419788.66,0.001021073,88.22067114,156224.0599,1.808148842,21.83088443,0.038043024,1.9552E+11,95674445429,2.121238707,1.35157E+11,2.02948E+11,0.074115811,0.052186061,690.0571745,39.93852287,4.301557595,13506.4375,13506.4375,111270506,110858619.1,108663145.4,100246370.8,85406213.17,76323697.38,67091830.12,58512458.37,43275428.13,32613307.58,66.59650943,114606152.8,164096568.9,40141696.52,114364328.6,112151280.9,45754157.37,75742185.23,91641216.29,103083380.6,110219928.1,113172127.4,114214080.9,114508319.2,19591703.55,49264403.79,77817356.01,92919704.97,103941225.3,110605571,113331165.4,114254797.7,114519106,114599644.1,81596739.61,95765188.51,105820061.4,111557624.3,113713578.9,114358731,114553158.7,114603434.8,604814,143,1060,5940,42421,251326,1021682,3611783,11096921,9,177,1261,7174,50649,288087,1174696,3999791,12128101,31898042,54227491,1755,10909,75645,414225,1663606,5321340,16665794,36907240,5057578.434,8.367030396,0.2,16.12196919,0.01382565,0.00737828,6.29225E-05,18354.15827,22.66028186,38.4431446,39.90367385,361.1466038,4.80393E+15,4.81093E+15,44979.86877,6485,448858.9257,794854117.4,573524.4735,1015615961,52298,,,,,
2021-02-10,1748.211806,2.018452539,0.011851308,23747599.91,23747599.91,21460064,111284460.9,110423936.6,0.039241509,0.660252103,1320357,15.28190972,805467,8902695156,15081.45799,12.03445172,22.43743579,299.1808505,29625425.41,81552398835,12492708.15,2.04505E+11,79658368148,154885.8152,10009569779,60330.93182,30530.068,53373025.32,0.000972623,84.03459646,146910.2736,1.700350389,21.68381893,0.038781819,1.93044E+11,95639816153,2.095148078,1.33506E+11,2.0038E+11,0.067292564,0.052180686,635.6260024,61.43712507,4.325727238,13583.9375,13583.9375,111284460.9,110872046.8,108678978,100257323.4,85447749.38,76367095.65,67153016.13,58437244.51,43203135.99,31234316.18,66.6264797,114619736.8,164124135.8,40183111.67,114375907,112154048,45552265.35,75677922.23,91625058.22,103077797.7,110218642.6,113178934.9,114225807.7,114521829.7,19652940.22,49504379.68,77828205.31,92913623.04,103936910.3,110605224.5,113338337.3,114266696.7,114532658.7,114613225.4,81500233.17,95693904.01,105782804.9,111543291.8,113717019.3,114369303.4,114566041.9,114616972.8,616673,141,1057,5948,42470,251614,1024306,3626366,11164073,9,179,1265,7192,50709,288461,1177668,4015987,12199104,31974356,54314104,1745,10828,75135,412036,1659222,5312854,16617304,36906116,5092457.976,8.626791064,0.171135356,16.16491336,0.012834507,0.006883864,5.86335E-05,16946.1305,22.50774328,37.41139963,38.83292797,363.3035594,4.94441E+15,4.80789E+15,44273.53676,6528,547342.9796,956871458.9,534420.1447,934279606.3,53420,,,,,
2021-02-11,1785.583089,2.04155985,0.011804056,24161394.38,24161394.38,20754052.18,111299285,110431825.8,0.039291407,0.660933079,1270521,14.70510417,808527,7328012913,12322.88664,10.27974255,19.11641415,289.1785662,24287805.62,81407711520,12491592.99,1.96481E+11,79286091308,154645.7404,10062942805,62404.39261,27133.5455,48449200,0.000850847,73.51314398,131263.8267,1.519257254,26.90841337,0.037282881,1.97185E+11,96585559622,2.11923217,1.36463E+11,2.04687E+11,0.066412771,0.052168102,569.6368787,71.88249301,4.308480404,13531.375,13531.375,111299285,110881259.8,108690728.5,100267266,85495040.5,76425051.66,67190470.36,58370074.03,43108696.62,30419811.37,66.66917282,114633268.2,164091764.7,40224245.11,114389000.9,112164352.4,45712455.72,75764918.92,91620682.68,103082221.5,110226172.9,113188818.3,114238825.9,114535256.6,19687056.29,49561539.85,77883299.88,92911686.99,103943432.4,110612972.7,113348810.2,114279880.8,114546114.6,114626754.6,81624117.68,95776506.09,105842617.3,111577129.6,113737719.8,114385272.1,114580577.2,114630580.3,613894,142,1058,5927,42435,251545,1024989,3633226,11184868,9,179,1263,7173,50694,288412,1178906,4024382,12222595,32019490,54373127,1756,10952,76059,416621,1677883,5369749,16830304,37088961,4103988.751,6.901323557,0.161951896,16.18086301,0.010705978,0.005757079,4.64936E-05,13602.1705,27.93215945,37.79274957,39.23059649,369.0978787,5.01241E+15,4.89321E+15,44891.81587,6517,432726.5525,772669214.4,424662.8928,758270880.1,47640,,,,,
2021-02-12,1846.454201,2.070144339,0.011833842,25051074.95,25051074.95,20792311.63,111312876.8,110439148.7,0.039408811,0.660988019,1290300,14.93402778,823714,9614638366,16032.00703,10.74082408,20.07055519,318.6980319,25897037.36,81494730292,12491528.25,2.01652E+11,79689230772,156282.7683,10111392005,61760.23465,27592.40511,50948112.31,0.00084589,73.08492612,134947.9688,1.561897787,21.20941239,0.0388521,2.03921E+11,98505609603,2.149015995,1.41332E+11,2.1169E+11,0.065375446,0.052200281,589.1297259,63.70337699,4.319352221,13567.125,13567.125,111312876.8,110887608.7,108704393.1,100276700.2,85529523.14,76542263.69,67319278.27,58485000.19,43162688.66,28187263.48,66.76352078,114646835.3,164166188.2,40150037.49,114401172.3,112168835.4,45873654.17,75780184.49,91641843.52,103082367.1,110226394.8,113196303.2,114251209.1,114548770.8,19711186.9,49596596.28,77896509.93,92926673.8,103940530.5,110613324.9,113356711.8,114292453.7,114559657.9,114640318.1,81801932.71,95938152.12,105942225.4,111625489.7,113762986.1,114402375.2,114600186.4,114644269.7,596108,144,1060,5921,42356,251489,1027185,3646667,11228092,9,180,1265,7161,50585,288367,1181499,4039581,12268549,32072177,54440281,1786,11208,77808,425182,1710953,5466123,17968321,37368355,5207081.964,8.682591221,0.17260002,16.21685292,0.010869782,0.005817,4.60838E-05,14025.28011,22.01748236,38.40201346,39.86511452,377.5389341,5.0964E+15,4.9998E+15,46649.78709,6524,451801.3247,834230453.9,419189.7708,774014713.1,49797,,,,,
2021-02-13,1819.412803,2.038447446,0.011668062,24341241.61,24341241.61,20321015.01,111330997.7,110444681.3,0.039538066,0.660814774,1252364,14.4949537,795244,6261745571,11244.90658,11.46230066,21.09973238,349.7013112,26424545.24,80250388220,12494222.05,2.03229E+11,78479036060,162276.1666,10162340117,62664.71733,27902.29176,50765786.85,0.000870653,75.22439879,136864.2342,1.584076785,32.09080677,0.038539839,2.00944E+11,98577212577,2.116252384,1.39346E+11,2.08614E+11,0.064735759,0.052224386,538.770023,50.03991116,4.258842667,13378.625,13378.625,111330997.7,110897886.4,108706694.8,100299897.4,85581849.51,76588431.89,67325400.05,58561732.12,43220246.8,27886198.01,66.795996,114660213.9,164098633.7,40250692.77,114413237.3,112171168.7,45992491.97,75769163.32,91613155.66,103072971,110225182.9,113204039.2,114263484.4,114562054.5,19704063.13,49613393.51,77864861.83,92902771.19,103933416,110611991.4,113364834.2,114304895.4,114573002.5,114653693.9,81746618.95,95874670.24,105898803,111608176.7,113766887.3,114413205.4,114612771.4,114657596.9,565120,144,1061,5924,42350,251762,1030067,3659715,11271768,9,179,1264,7168,50599,288630,1184745,4054183,12317941,32129963,54507940,1780,11125,77154,422344,1705461,5450213,17877335,37335719,3441629.938,6.180514155,0.19220559,16.23728526,0.011597001,0.0063,4.82269E-05,14523.66676,33.31567193,37.46241945,38.89231221,370.9207678,4.93215E+15,4.98964E+15,46886.66168,6423,410364.6969,746622783.2,341555.7889,621430975.1,48051,,,,,
2021-02-14,1811.566679,2.02434145,0.011886865,24693691.85,24693691.85,19412226.03,111365421,110456536.4,0.039644915,0.661051073,1206665,13.96603009,777046,7008102273,14272.09412,9.472310795,17.5361289,327.6045353,21160232.97,81954453572,12494961.67,1.96779E+11,79959458077,163076.5802,10213105904,66264.83579,25311.75107,45853924.82,0.000768672,66.41323807,120312.0091,1.392500106,28.55257716,0.037099592,2.00099E+11,98846655035,2.101632236,1.38874E+11,2.07739E+11,0.064106213,0.052183719,583.5227664,55.14679612,4.338705689,13631.125,13631.125,111365421,110930585.1,108737289,100340502.9,85653599.8,76659608.6,67404347.64,58659042.2,41988766.13,26980930.96,66.85012487,114673845,164095896.9,40183244.28,114426005.8,112176238.3,45936888.63,75805268.33,91641641.19,103072955.4,110226627.6,113213102.7,114276365,114575608.3,19685643.94,49441718.27,77922924.05,92926274.12,103932354.9,110614522.1,113374628.2,114317898.8,114586584,114667322.6,81719516.74,95834575.07,105876531,111603876.2,113775870.8,114425620.4,114626062.6,114671214.8,556676,144,1063,5924,42291,251805,1032549,3669417,11302437,9,178,1268,7164,50530,288774,1187921,4064991,12351177,32175576,54566616,1771,11021,76688,421211,1706378,5449668,17856876,37361050,3868531.23,7.878315653,0.180840451,16.26788194,0.00968009,0.005228795,3.97109E-05,11680.62607,29.64273473,36.89776995,38.30655287,381.125086,5.02916E+15,5.02024E+15,44845.53209,6559,328424.4918,594962866,361477.3513,654840324.8,45223,,,,,
2021-02-15,1787.530622,2.000284231,0.011773694,24136914.27,24136914.27,19388882.55,111409936.6,110469234.2,0.039753552,0.661397395,1210500,14.01041667,740647,8101964172,16458.49888,10.16029551,21.07152784,362.1677163,25507084.45,81147894315,12491978.8,2.05394E+11,79238461219,169676.9007,10258959829,65459.2823,27772.39064,49643998.72,0.000845653,73.06443465,130604.9143,1.511630953,24.37274897,0.037154888,1.97467E+11,98719539853,2.076662298,1.37162E+11,2.05007E+11,0.063875894,0.052085964,584.5401087,45.14950726,4.297398347,13502.9375,13502.9375,111409936.6,110974530.3,108768128.6,100388091.8,85482960.97,76732479.03,67459837.96,58718785.12,42006362.04,26996481.97,66.90579247,114687348,164125639.6,40174100.27,114437858.1,112181917.3,45569626.91,75853913.22,91655843.5,103079560.1,110227718.3,113220398.3,114288254.2,114589053.6,19732567.18,49287988.41,77981137.12,92933424.95,103938800.1,110615627,113383232.2,114329989.4,114600058,114680822.4,81739017.55,95801512.13,105845846.4,111591025,113780255.7,114436550.7,114634638,114684663.2,572155,141,1070,5919,42275,251648,1034428,3680513,11348222,9,177,1276,7152,50512,288617,1191070,4077949,12399636,32229415,54633861,1773,10932,76010,418419,1701142,5439892,17023350,37321112,4532489.722,9.207394088,0.202607839,16.30710005,0.011788065,0.005683984,4.82476E-05,14269.45314,25.30338842,36.05975155,37.43664291,380.1081987,5.04379E+15,5.05623E+15,45528.75092,6496,431655.167,771596829.2,520588.4447,930567786.2,49009,,,,,
2021-02-16,1780.619896,1.980373426,0.01174,23977604.94,23977604.94,20081066.47,111425909.4,110482346.7,0.039849028,0.661491145,1217916,14.09625,773733,10641421599,22034.80291,10.25690479,19.67901314,339.5867121,23967384.97,81009518483,12491830.14,1.96836E+11,79189007248,161617.1723,10308603827,65020.08944,26926.01044,47944989.91,0.000818731,70.73837168,125958.152,1.457848982,18.48691576,0.036235369,1.96727E+11,99338368242,2.055988586,1.36727E+11,2.04239E+11,0.063942033,0.052082214,567.8788098,43.36145755,4.285099818,13465.875,13465.875,111425909.4,110990151.7,108781172.9,100404089.3,85482052.27,76786372.94,67508459.95,58739455.39,42044645.22,27637842.88,66.94492425,114700813.8,164115164.3,40142377.75,114450242.6,112188813.5,45547797.6,75873572.63,91666201.45,103081240.1,110230198.6,113229290.4,114300634.9,114602323.2,18725488.21,49275303.68,77949882.23,92954490.41,103941881.1,110618638,113392218,114342473.9,114613413.4,114694285.8,81688102.29,95801503.68,105832821.7,111590441.2,113789175,114448493.4,114647934.4,114698116.4,570877,141,1072,5918,42234,251678,1036437,3689330,11390993,8,177,1273,7161,50483,288693,1193146,4087723,12450394,32297522,54712910,1767,10907,75712,417774,1702321,5439927,17057931,37370021,5976245.477,12.37479316,0.190712635,16.36066516,0.011051777,0.0057603,4.66433E-05,13460.13544,19.19278823,35.35483306,36.70476096,380.6422144,5.002E+15,5.07087E+15,44499.00617,6485,370658.4865,660001875.6,437877.6968,779693739,45452,,,,,
2021-02-17,1845.239942,2.013300354,0.011864626,25114522.9,25114522.9,20872818.64,111440449.2,110492604.8,0.039972678,0.662187272,1258503,14.56600694,796612,8796837396,15425.04676,10.54875145,20.3064565,352.6296289,25555736.43,81814871002,12492727.29,1.98438E+11,79989171756,157678.1051,10356548817,63558.98377,27459.98403,50670259.32,0.000822582,71.0711199,131143.2691,1.517861911,23.17712133,0.035332544,2.03885E+11,1.01269E+11,2.090226684,1.41766E+11,2.11676E+11,0.064081659,0.051772446,550.7291159,47.36496779,4.330588527,13610.4375,13610.4375,111440449.2,111001349.6,108795214.7,100418051.9,85524477.91,76828119.03,67890798.38,59109321.34,42478960.84,27065564.49,66.9733728,114714424.3,164144848,40163103.23,114463337.2,112192013.5,45702491.05,75962431.67,91673900.46,103075204.7,110229809.1,113238889.1,114314006.9,114615922.6,18824028.12,49413581.16,78058100.31,92945159.47,103937739.2,110619823.6,113402814.5,114356006.3,114627035.6,114707893.7,81885785.3,95950845.19,105936972.1,111643804.1,113817732.9,114466711,114667670.1,114711854,585027,142,1068,5903,42198,251809,1039200,3700164,11411950,8,178,1271,7130,50464,288970,1196859,4100048,12473466,32324401,54751389,1783,11159,77659,427393,1737999,5536573,18184541,37630977,4767313.561,8.359371816,0.191102317,16.38950011,0.011004778,0.005716737,4.57569E-05,13849.54653,24.06269754,36.14302239,37.52401359,386.3733127,5.13299E+15,5.09531E+15,46217.24859,6549,506019.74,933727835.4,396201.4183,731086682,47767,,,,,
2021-02-18,1932.411527,2.058145922,0.011718927,25981031.42,25981031.42,21404114.18,111458677,110505899.4,0.039988898,0.663042901,1298425,15.02806713,803485,11088865619,19409.21254,11.24083785,21.44095666,384.7934936,27839474.16,80525411289,12490369.36,1.9959E+11,79043489986,153717.1431,10407219077,60876.43875,27851.47203,53820505.58,0.000853772,73.76593632,142546.1456,1.649839648,19.2574138,0.037413532,2.13543E+11,1.03755E+11,2.136779098,1.48656E+11,2.21701E+11,0.062207425,0.051838251,640.1682272,39.41504046,4.277408282,13444.875,13444.875,111458677,111019427.1,108814082.7,100480533.4,85607008.08,76927859.3,67886467.83,59194175.95,42950367.65,27292332.29,67.05246063,114727869.2,164108209,40366850.74,114475196.6,112206847.9,45738660.83,76069499.19,91733669.06,103099032.1,110240840.9,113246248.4,114325815.6,114629303.8,18966608.29,49469602.54,78124643.03,93000323.12,103959933,110630660,113410397.1,114368022.2,114640472.9,114721335.9,82297811.84,96166828.23,106089454.6,111715940.7,113848232.7,114484407.9,114683437.1,114725433.2,602485,141,1077,5894,42092,251452,1037793,3710200,11467014,8,177,1276,7117,50342,288595,1195662,4112029,12533801,32387379,54826620,1852,11460,80024,438614,1779334,5653850,18684610,37950861,5738356.176,10.04403683,0.19912606,16.43421444,0.01109544,0.005817,4.77016E-05,14406.59703,19.9931593,37.23913064,38.66188259,377.5654918,5.00917E+15,5.0593E+15,46845.86211,6447,485478.3129,938143887.8,466172.5408,900837191.2,57338,,,,,
